timestamp,tag,run,task_type,base_model,warmup_from,epochs,train_tokens,total_tokens,learning_rate,batch_size,CEL,perplexity,CN,BLiMP
2026-05-19T08:54:07Z,100m,2,nup_100m,EleutherAI/pythia-160m,./models/pythia/ntp_100m_nup_model_run2,4,2143540,2143540,0.00025,8,3.360328197479248,28.798640969781957,"{0: {1: 186, 4: 626, 6: 636, 3: 504, 11: 110, 5: 561, 9: 437, 8: 591, 10: 343, 7: 550, 2: 393, 12: 63}, 1: {2: 738, 10: 81, 6: 358, 4: 616, 3: 660, 7: 300, 1: 1340, 5: 473, 8: 220, 9: 179, 11: 24, 12: 11}, 2: {6: 324, 9: 742, 11: 1194, 10: 728, 8: 476, 12: 630, 7: 421, 5: 252, 2: 27, 3: 75, 4: 131}, 3: {3: 528, 1: 685, 5: 476, 9: 378, 2: 561, 8: 448, 10: 271, 4: 465, 7: 463, 11: 224, 6: 493, 12: 8}, 4: {4: 561, 12: 9, 1: 456, 11: 169, 6: 495, 3: 659, 9: 275, 2: 668, 5: 549, 10: 295, 7: 426, 8: 438}, 5: {8: 311, 11: 876, 9: 453, 12: 1748, 10: 790, 4: 90, 6: 252, 5: 159, 7: 281, 3: 35, 2: 5}, 6: {10: 371, 3: 511, 7: 603, 4: 624, 2: 400, 6: 582, 9: 419, 5: 597, 1: 181, 11: 144, 8: 526, 12: 42}, 7: {5: 511, 6: 366, 3: 781, 2: 806, 4: 529, 1: 1159, 7: 357, 8: 205, 9: 183, 11: 15, 10: 86, 12: 2}, 8: {11: 1085, 5: 244, 10: 746, 9: 737, 8: 470, 7: 437, 6: 308, 12: 731, 4: 144, 2: 22, 3: 75, 1: 1}, 9: {9: 367, 2: 607, 5: 539, 7: 459, 1: 642, 4: 503, 11: 179, 3: 535, 8: 430, 10: 273, 6: 446, 12: 20}, 10: {7: 449, 8: 477, 5: 471, 1: 350, 2: 772, 4: 627, 6: 493, 3: 605, 11: 155, 9: 329, 10: 258, 12: 14}, 11: {12: 1722, 7: 254, 8: 408, 5: 168, 11: 825, 10: 758, 3: 32, 9: 501, 6: 247, 4: 84, 2: 1}}",
2026-05-19T09:12:03Z,100m,3,ntp_100m_for_nup,EleutherAI/pythia-160m,random_init,4,45543424,45543424,0.00025,8,2.7792601585388184,16.107099838425878,"{0: {2: 310, 9: 537, 4: 535, 6: 559, 8: 616, 5: 532, 7: 510, 3: 414, 1: 170, 11: 220, 10: 387, 12: 210}, 1: {1: 1350, 5: 570, 4: 635, 9: 133, 6: 403, 2: 683, 3: 636, 7: 310, 8: 207, 10: 50, 11: 21, 12: 2}, 2: {4: 168, 7: 475, 11: 1014, 5: 248, 9: 689, 10: 748, 6: 320, 8: 458, 12: 754, 3: 89, 2: 37}, 3: {6: 467, 8: 362, 3: 461, 7: 383, 10: 363, 2: 585, 11: 406, 9: 388, 1: 548, 5: 396, 12: 198, 4: 443}, 4: {3: 766, 11: 59, 2: 771, 7: 421, 1: 505, 6: 557, 4: 729, 9: 189, 5: 530, 10: 124, 8: 340, 12: 9}, 5: {7: 407, 12: 1247, 10: 840, 9: 560, 4: 115, 11: 878, 8: 462, 6: 266, 5: 154, 2: 15, 3: 53, 1: 3}, 6: {11: 263, 4: 510, 9: 437, 5: 504, 6: 562, 8: 585, 12: 181, 7: 607, 10: 480, 1: 168, 3: 439, 2: 264}, 7: {8: 205, 3: 717, 5: 602, 4: 518, 1: 1298, 2: 718, 10: 64, 6: 391, 7: 324, 9: 137, 11: 26}, 8: {12: 932, 2: 51, 11: 863, 6: 263, 7: 464, 9: 723, 5: 266, 8: 474, 10: 705, 3: 95, 4: 162, 1: 2}, 9: {9: 330, 1: 535, 6: 374, 3: 479, 5: 478, 4: 409, 12: 212, 2: 629, 7: 385, 10: 397, 11: 359, 8: 413}, 10: {5: 529, 10: 119, 8: 358, 2: 931, 3: 790, 4: 658, 1: 420, 7: 373, 6: 547, 9: 189, 11: 79, 12: 7}, 11: {10: 723, 6: 291, 12: 1248, 9: 688, 11: 812, 7: 341, 3: 61, 5: 191, 8: 520, 4: 118, 1: 1, 2: 6}}",
2026-05-19T09:32:03Z,100m,3,nup_100m,EleutherAI/pythia-160m,./models/pythia/ntp_100m_nup_model_run3,4,2143540,2143540,0.00025,8,3.3606364727020264,28.807520245802706,"{0: {2: 356, 8: 624, 7: 549, 10: 410, 5: 569, 9: 506, 3: 426, 6: 605, 4: 560, 1: 161, 12: 64, 11: 170}, 1: {1: 1339, 5: 517, 4: 630, 6: 363, 2: 750, 3: 681, 7: 285, 9: 151, 8: 198, 10: 60, 11: 20, 12: 6}, 2: {5: 215, 10: 706, 11: 1203, 4: 125, 8: 497, 9: 665, 6: 310, 7: 393, 12: 783, 3: 82, 2: 21}, 3: {3: 599, 2: 541, 1: 661, 4: 525, 9: 348, 5: 470, 7: 461, 10: 228, 11: 193, 8: 411, 6: 536, 12: 27}, 4: {4: 580, 7: 403, 2: 729, 8: 479, 11: 148, 5: 548, 1: 419, 6: 483, 10: 251, 3: 677, 9: 269, 12: 14}, 5: {6: 249, 12: 1527, 9: 523, 11: 837, 4: 90, 10: 884, 7: 338, 8: 356, 5: 157, 3: 34, 1: 2, 2: 3}, 6: {8: 504, 4: 543, 6: 553, 3: 470, 11: 196, 5: 591, 7: 644, 9: 477, 2: 387, 1: 145, 10: 424, 12: 66}, 7: {9: 151, 1: 1283, 3: 776, 6: 341, 2: 809, 7: 320, 5: 478, 8: 192, 4: 567, 10: 60, 12: 2, 11: 21}, 8: {12: 851, 6: 304, 10: 710, 9: 699, 5: 226, 7: 418, 8: 502, 11: 1056, 4: 135, 2: 24, 3: 73, 1: 2}, 9: {7: 476, 3: 553, 5: 571, 1: 676, 8: 405, 2: 563, 11: 180, 6: 476, 9: 338, 10: 220, 4: 500, 12: 42}, 10: {10: 286, 9: 273, 7: 453, 8: 451, 4: 651, 3: 595, 6: 533, 5: 489, 2: 810, 11: 128, 1: 312, 12: 19}, 11: {11: 848, 12: 1599, 7: 260, 10: 761, 8: 381, 5: 169, 9: 600, 6: 247, 3: 34, 4: 94, 2: 7}}",
2026-05-19T09:32:38Z,100m,1,dyck_pretrain_100m,EleutherAI/pythia-160m,random_init,1,26404864,26404864,0.00025,8,2.881225109100342,17.836110981914334,,
2026-05-19T09:49:56Z,100m,1,dyck_100m_childes,EleutherAI/pythia-160m,./models/pythia/dyck_100m_model_run1,2,49999872,49999872,0.00025,8,2.7348215579986572,15.406993935790885,"{0: {7: 648, 4: 420, 8: 725, 9: 590, 6: 678, 12: 273, 2: 104, 3: 233, 5: 506, 1: 33, 10: 507, 11: 283}, 1: {1: 1760, 3: 623, 2: 751, 9: 109, 5: 432, 4: 571, 7: 209, 6: 349, 8: 130, 10: 50, 11: 11, 12: 5}, 2: {3: 135, 7: 452, 6: 346, 10: 674, 11: 885, 12: 764, 9: 635, 5: 316, 8: 489, 4: 234, 2: 61, 1: 9}, 3: {4: 428, 10: 336, 2: 644, 5: 420, 8: 388, 11: 417, 7: 395, 6: 407, 3: 479, 12: 277, 9: 391, 1: 418}, 4: {2: 802, 9: 159, 3: 954, 1: 357, 4: 763, 5: 610, 7: 368, 6: 488, 8: 314, 12: 17, 11: 58, 10: 110}, 5: {6: 309, 11: 891, 9: 599, 12: 1133, 8: 467, 7: 419, 10: 863, 5: 151, 3: 42, 4: 113, 2: 6, 1: 7}, 6: {11: 342, 12: 257, 7: 676, 4: 405, 9: 556, 6: 626, 8: 683, 10: 507, 5: 565, 3: 242, 2: 109, 1: 32}, 7: {5: 430, 2: 860, 6: 330, 1: 1648, 3: 689, 8: 151, 11: 17, 7: 225, 4: 514, 9: 72, 10: 63, 12: 1}, 8: {9: 712, 8: 473, 11: 810, 12: 807, 5: 336, 6: 315, 10: 672, 3: 134, 4: 228, 7: 445, 1: 10, 2: 58}, 9: {12: 290, 5: 437, 8: 389, 3: 484, 10: 367, 2: 708, 4: 404, 6: 390, 11: 385, 7: 411, 1: 404, 9: 331}, 10: {8: 293, 1: 317, 10: 123, 7: 352, 3: 933, 6: 491, 4: 814, 2: 886, 12: 17, 5: 558, 9: 163, 11: 53}, 11: {10: 728, 6: 271, 12: 1159, 11: 848, 7: 400, 5: 239, 9: 683, 8: 498, 4: 106, 2: 11, 1: 5, 3: 52}}",
2026-05-19T09:50:24Z,100m,2,dyck_pretrain_100m,EleutherAI/pythia-160m,random_init,1,26404864,26404864,0.00025,8,2.8758349418640137,17.740230000281944,,
2026-05-19T10:08:15Z,100m,2,dyck_100m_childes,EleutherAI/pythia-160m,./models/pythia/dyck_100m_model_run2,2,49999872,49999872,0.00025,8,2.728646993637085,15.312155554272492,"{0: {7: 584, 9: 621, 3: 301, 4: 478, 6: 605, 2: 157, 8: 606, 12: 274, 10: 523, 5: 511, 11: 290, 1: 50}, 1: {1: 1634, 2: 696, 4: 626, 3: 594, 9: 138, 7: 243, 6: 384, 5: 451, 8: 165, 11: 22, 10: 41, 12: 6}, 2: {4: 212, 10: 619, 7: 467, 5: 275, 8: 499, 11: 874, 6: 318, 9: 622, 12: 869, 3: 150, 1: 7, 2: 88}, 3: {6: 418, 8: 404, 4: 436, 5: 383, 1: 496, 2: 638, 9: 417, 11: 399, 7: 408, 3: 448, 10: 362, 12: 191}, 4: {3: 872, 5: 607, 8: 307, 1: 421, 7: 384, 4: 800, 6: 549, 2: 751, 11: 42, 9: 153, 10: 106, 12: 8}, 5: {8: 487, 12: 1073, 9: 614, 10: 827, 5: 208, 7: 423, 11: 905, 6: 292, 3: 45, 4: 112, 2: 12, 1: 2}, 6: {11: 354, 7: 659, 6: 574, 12: 259, 9: 530, 8: 648, 5: 524, 3: 292, 10: 547, 4: 403, 1: 50, 2: 160}, 7: {2: 796, 1: 1548, 9: 100, 8: 152, 6: 390, 5: 524, 3: 639, 4: 490, 7: 265, 10: 67, 11: 28, 12: 1}, 8: {10: 628, 6: 305, 11: 793, 12: 1039, 9: 615, 5: 262, 7: 433, 4: 192, 2: 88, 8: 478, 3: 161, 1: 6}, 9: {12: 223, 3: 502, 2: 690, 4: 391, 10: 387, 7: 395, 6: 375, 5: 423, 11: 367, 8: 405, 1: 466, 9: 376}, 10: {5: 611, 4: 754, 7: 356, 3: 925, 1: 320, 2: 909, 6: 490, 9: 175, 10: 110, 11: 34, 8: 305, 12: 11}, 11: {9: 639, 11: 892, 10: 783, 12: 1046, 7: 383, 4: 106, 8: 544, 6: 300, 5: 221, 3: 71, 2: 15}}",
2026-05-19T10:08:44Z,100m,3,dyck_pretrain_100m,EleutherAI/pythia-160m,random_init,1,26404864,26404864,0.00025,8,2.8799057006835938,17.812593385032073,,
2026-05-19T10:27:11Z,100m,3,dyck_100m_childes,EleutherAI/pythia-160m,./models/pythia/dyck_100m_model_run3,2,49999872,49999872,0.00025,8,2.7323875427246094,15.36953867904926,"{0: {2: 176, 6: 616, 5: 443, 4: 461, 7: 562, 9: 638, 8: 657, 3: 309, 10: 452, 11: 323, 12: 298, 1: 65}, 1: {1: 1669, 4: 603, 2: 752, 3: 563, 9: 103, 8: 165, 5: 509, 6: 346, 10: 36, 7: 243, 12: 1, 11: 10}, 2: {5: 357, 8: 514, 10: 656, 4: 243, 11: 835, 7: 533, 3: 155, 12: 599, 2: 58, 9: 685, 6: 354, 1: 11}, 3: {7: 427, 10: 362, 2: 594, 3: 434, 11: 475, 6: 424, 1: 424, 9: 381, 8: 352, 4: 371, 12: 324, 5: 432}, 4: {6: 481, 11: 61, 3: 915, 1: 455, 10: 149, 5: 543, 4: 781, 7: 349, 2: 778, 9: 164, 8: 318, 12: 6}, 5: {10: 813, 12: 1248, 9: 583, 11: 822, 7: 403, 8: 467, 6: 323, 4: 118, 5: 178, 3: 39, 2: 4, 1: 2}, 6: {12: 280, 9: 523, 8: 632, 6: 571, 10: 520, 4: 423, 5: 519, 7: 622, 3: 309, 11: 378, 2: 154, 1: 69}, 7: {4: 485, 3: 751, 8: 149, 2: 836, 1: 1521, 5: 467, 12: 3, 9: 121, 6: 344, 7: 261, 10: 43, 11: 19}, 8: {9: 661, 7: 517, 12: 673, 8: 541, 10: 706, 6: 334, 11: 754, 5: 327, 4: 255, 3: 157, 1: 9, 2: 66}, 9: {11: 437, 1: 407, 7: 346, 5: 475, 12: 364, 9: 352, 6: 384, 10: 363, 8: 369, 3: 490, 2: 606, 4: 407}, 10: {3: 840, 2: 971, 6: 508, 7: 350, 1: 368, 4: 747, 5: 524, 9: 188, 8: 302, 10: 140, 11: 45, 12: 17}, 11: {8: 534, 5: 226, 11: 841, 6: 315, 10: 760, 9: 601, 12: 1187, 7: 387, 4: 106, 3: 38, 2: 5}}",
2026-05-19T10:30:29Z,100m,1,pos_pretrain_100m,EleutherAI/pythia-160m,random_init,1,49102434,49102434,0.00025,8,1.0681482553482056,2.909985956853466,,
2026-05-19T10:47:58Z,100m,1,pos_100m_childes,EleutherAI/pythia-160m,./models/pythia/pos_100m_model_run1,2,49999872,49999872,0.00025,8,2.913301467895508,18.417503100046314,"{0: {3: 219, 6: 662, 4: 392, 5: 478, 7: 672, 9: 615, 11: 270, 12: 301, 8: 687, 10: 582, 1: 26, 2: 96}, 1: {1: 1854, 3: 686, 7: 198, 4: 618, 9: 83, 2: 721, 8: 142, 6: 288, 5: 370, 10: 27, 11: 10, 12: 3}, 2: {6: 420, 8: 547, 4: 192, 9: 757, 11: 782, 7: 513, 10: 624, 12: 657, 5: 354, 3: 109, 2: 37, 1: 8}, 3: {5: 416, 4: 411, 8: 361, 2: 591, 12: 278, 10: 376, 9: 423, 11: 525, 6: 403, 3: 487, 1: 360, 7: 369}, 4: {7: 300, 5: 663, 6: 492, 2: 873, 4: 837, 3: 1004, 1: 342, 8: 228, 9: 120, 12: 14, 10: 87, 11: 40}, 5: {10: 799, 12: 1237, 11: 899, 8: 512, 6: 312, 4: 93, 9: 516, 7: 421, 5: 187, 3: 20, 2: 3, 1: 1}, 6: {12: 248, 10: 600, 9: 576, 2: 108, 8: 661, 5: 495, 11: 360, 6: 639, 7: 750, 4: 326, 3: 214, 1: 23}, 7: {4: 504, 2: 867, 6: 295, 7: 221, 5: 392, 1: 1746, 3: 719, 8: 120, 9: 88, 11: 11, 10: 37}, 8: {11: 752, 9: 686, 12: 718, 6: 381, 8: 527, 10: 657, 5: 392, 2: 50, 7: 526, 4: 191, 3: 119, 1: 1}, 9: {9: 405, 7: 363, 4: 451, 1: 348, 2: 599, 6: 325, 12: 296, 10: 384, 5: 473, 8: 360, 11: 506, 3: 490}, 10: {2: 1051, 3: 902, 9: 120, 8: 267, 5: 578, 4: 903, 7: 292, 6: 466, 1: 290, 10: 80, 11: 37, 12: 14}, 11: {8: 588, 11: 808, 10: 747, 9: 611, 12: 1234, 5: 202, 7: 375, 6: 317, 4: 82, 2: 4, 3: 31, 1: 1}}",
2026-05-19T10:51:06Z,100m,2,pos_pretrain_100m,EleutherAI/pythia-160m,random_init,1,49102434,49102434,0.00025,8,1.067383050918579,2.9077600744452816,,
2026-05-19T11:08:51Z,100m,2,pos_100m_childes,EleutherAI/pythia-160m,./models/pythia/pos_100m_model_run2,2,49999872,49999872,0.00025,8,2.913470983505249,18.42062541894765,"{0: {7: 658, 11: 229, 6: 683, 5: 516, 4: 398, 9: 622, 10: 504, 12: 313, 8: 724, 2: 107, 3: 217, 1: 29}, 1: {1: 1562, 5: 414, 2: 770, 9: 131, 4: 681, 3: 638, 7: 264, 6: 344, 8: 150, 10: 36, 12: 2, 11: 8}, 2: {5: 328, 10: 693, 9: 715, 2: 74, 11: 752, 8: 516, 6: 426, 12: 607, 4: 246, 7: 488, 3: 146, 1: 9}, 3: {8: 316, 3: 456, 5: 335, 6: 344, 10: 428, 2: 633, 1: 541, 9: 377, 12: 317, 11: 600, 7: 315, 4: 338}, 4: {2: 772, 6: 466, 4: 714, 1: 467, 7: 364, 3: 911, 8: 323, 5: 556, 12: 24, 9: 195, 10: 133, 11: 75}, 5: {6: 353, 9: 483, 12: 1222, 8: 424, 10: 750, 5: 279, 7: 376, 11: 865, 4: 174, 3: 63, 1: 2, 2: 9}, 6: {12: 263, 4: 380, 7: 723, 3: 228, 9: 592, 8: 722, 6: 626, 10: 495, 5: 518, 11: 314, 2: 106, 1: 33}, 7: {3: 770, 1: 1461, 4: 556, 5: 445, 2: 822, 6: 357, 7: 259, 9: 118, 8: 150, 10: 42, 11: 17, 12: 3}, 8: {9: 658, 2: 79, 10: 720, 11: 658, 12: 703, 7: 515, 6: 350, 5: 359, 4: 215, 3: 168, 8: 572, 1: 3}, 9: {11: 556, 8: 326, 2: 696, 5: 390, 3: 464, 7: 306, 6: 293, 10: 425, 4: 344, 12: 348, 9: 340, 1: 512}, 10: {4: 789, 7: 329, 8: 310, 10: 151, 3: 859, 6: 437, 5: 534, 1: 381, 2: 916, 9: 196, 12: 24, 11: 74}, 11: {10: 623, 12: 1174, 11: 852, 8: 467, 7: 403, 5: 326, 9: 573, 6: 321, 4: 165, 2: 16, 3: 80}}",
2026-05-19T11:11:59Z,100m,3,pos_pretrain_100m,EleutherAI/pythia-160m,random_init,1,49102434,49102434,0.00025,8,1.067209005355835,2.9072540357449723,,
2026-05-19T11:29:54Z,100m,3,pos_100m_childes,EleutherAI/pythia-160m,./models/pythia/pos_100m_model_run3,2,49999872,49999872,0.00025,8,2.9153943061828613,18.456088317918674,"{0: {2: 174, 9: 542, 7: 598, 6: 671, 5: 523, 10: 435, 3: 305, 8: 673, 4: 469, 11: 255, 12: 270, 1: 85}, 1: {1: 1582, 2: 736, 3: 636, 9: 119, 5: 487, 4: 648, 7: 258, 6: 330, 8: 163, 10: 31, 12: 2, 11: 8}, 2: {3: 132, 11: 895, 9: 713, 5: 298, 7: 478, 12: 628, 4: 184, 10: 758, 6: 351, 8: 496, 2: 58, 1: 9}, 3: {7: 404, 8: 425, 6: 411, 5: 386, 10: 405, 1: 377, 2: 634, 11: 461, 12: 251, 4: 391, 3: 464, 9: 391}, 4: {5: 568, 1: 518, 8: 284, 4: 791, 3: 883, 2: 834, 10: 91, 6: 504, 7: 314, 9: 153, 11: 51, 12: 9}, 5: {8: 485, 12: 1281, 9: 561, 10: 816, 7: 421, 6: 289, 11: 871, 5: 150, 4: 101, 3: 21, 2: 4}, 6: {12: 259, 4: 479, 8: 628, 7: 637, 9: 488, 3: 321, 10: 452, 11: 298, 5: 590, 6: 605, 2: 178, 1: 65}, 7: {6: 368, 2: 768, 8: 144, 4: 511, 5: 481, 3: 742, 1: 1536, 7: 287, 9: 116, 10: 38, 11: 7, 12: 2}, 8: {11: 826, 6: 312, 12: 722, 9: 709, 7: 504, 8: 524, 5: 311, 10: 731, 4: 184, 3: 122, 2: 53, 1: 2}, 9: {10: 394, 3: 500, 4: 375, 2: 595, 12: 279, 7: 432, 5: 435, 6: 399, 9: 399, 11: 423, 8: 369, 1: 400}, 10: {4: 784, 7: 310, 3: 851, 2: 964, 6: 510, 5: 581, 1: 426, 8: 275, 9: 146, 11: 53, 10: 78, 12: 22}, 11: {9: 663, 10: 771, 7: 357, 12: 1275, 11: 852, 8: 534, 6: 250, 5: 190, 4: 83, 3: 23, 2: 2}}",
